order_id,restaurant,cuisine,city,order_time,prep_time_min,delivery_time_min,delivery_distance_km,price,discount_percent,final_amount,rating,payment_method,is_first_order,delivery_partner_id
206285,South Spice,Japanese,Bangalore,8/5/2024 22:14,24,36,2.77,681,30,476.7,2,COD,1,207
206286,Café Aroma,Italian,Delhi,2/13/2024 2:50,34,104,13.51,740,15,629,5,COD,0,677
206287,SpiceHub,North Indian,Delhi,2/16/2024 12:08,17,69,9.85,689,40,413.4,2,COD,1,352
206288,WrapWorld,Italian,Delhi,2/21/2024 20:05,10,27,3.06,622,5,590.9,2,Wallet,0,338
206289,Café Aroma,North Indian,Kolkata,5/16/2024 18:31,42,46,1.25,550,15,467.5,2,UPI,1,693
206290,The Wok House,Chinese,Kolkata,5/8/2024 22:23,24,36,4.18,275,10,247.5,4,Wallet,0,636
206291,Tandoori Palace,Biryani,Bangalore,10/18/2024 4:14,41,114,12.51,807,10,726.3,3,Wallet,1,335
206292,BurgerVilla,North Indian,Delhi,8/31/2024 10:56,25,67,10.86,194,40,116.4,1,UPI,0,984
206293,SpiceHub,Japanese,Delhi,12/26/2024 17:30,11,83,14.82,516,5,490.2,1,UPI,0,525
206294,South Spice,South Indian,Bangalore,3/11/2024 19:33,35,92,10.28,160,0,160,4,COD,0,793
206295,SushiZone,Healthy,Mumbai,3/21/2024 17:48,26,41,2.63,666,10,599.4,2,UPI,0,792
206296,Biryani Express,Fast Food,Mumbai,10/19/2024 4:58,13,26,3.65,406,10,365.4,1,COD,1,534
206297,BurgerVilla,Japanese,Hyderabad,2/5/2024 12:58,37,41,1.22,150,15,127.5,1,COD,0,779
206298,ChowTown,Healthy,Kolkata,1/29/2024 11:01,12,25,2.18,856,10,770.4,1,Card,0,178
206299,SushiZone,South Indian,Mumbai,10/1/2024 11:16,34,97,12.13,491,5,466.45,4,COD,1,144
206300,Café Aroma,North Indian,Bangalore,10/16/2024 2:57,21,97,13.4,527,10,474.3,5,Card,1,221
206301,SushiZone,Japanese,Mumbai,6/22/2024 16:06,20,81,11.4,129,5,122.55,1,COD,0,306
206302,The Wok House,Fast Food,Chennai,7/13/2024 3:06,18,20,0.63,270,5,256.5,3,COD,1,439
206303,PastaFiesta,Healthy,Delhi,12/7/2024 14:13,40,79,10.56,442,20,353.6,5,UPI,0,207
206304,PastaFiesta,Fast Food,Kolkata,10/15/2024 19:31,27,35,1.92,470,30,329,5,UPI,1,205
206305,South Spice,South Indian,Pune,10/2/2024 11:06,33,55,5.98,465,0,465,2,COD,1,411
206306,Biryani Express,Healthy,Chennai,5/2/2024 7:11,25,52,4.7,665,10,598.5,5,UPI,1,330
206307,GrillMaster,Healthy,Pune,12/20/2024 15:25,26,31,1.21,198,40,118.8,3,Card,0,834
206308,Café Aroma,Fast Food,Mumbai,7/12/2024 14:31,44,111,11.77,188,5,178.6,3,COD,1,686
206309,WrapWorld,Chinese,Delhi,1/17/2024 4:35,21,43,5.3,320,30,224,1,Card,0,939
206310,The Wok House,Biryani,Bangalore,5/11/2024 18:41,28,76,9.9,234,0,234,2,Wallet,0,867
206311,WrapWorld,Biryani,Bangalore,11/27/2024 20:08,13,44,8.59,481,40,288.6,2,Card,1,854
206312,Biryani Express,Japanese,Bangalore,5/27/2024 17:19,37,45,2.46,451,20,360.8,3,UPI,0,466
206313,BurgerVilla,Italian,Pune,12/19/2024 23:24,38,72,8.84,299,40,179.4,3,Card,0,211
206314,Café Aroma,Japanese,Hyderabad,10/6/2024 7:40,15,71,13.36,390,5,370.5,4,UPI,0,305
206315,SpiceHub,Italian,Bangalore,2/17/2024 21:58,41,47,2.07,254,5,241.3,5,COD,0,695
206316,WrapWorld,Chinese,Hyderabad,11/26/2024 21:30,36,98,13.02,406,15,345.1,2,UPI,0,780
206317,ChowTown,Japanese,Hyderabad,3/4/2024 17:49,37,55,5.8,639,5,607.05,2,Wallet,0,250
206318,Café Aroma,North Indian,Kolkata,5/13/2024 19:32,17,29,3.89,298,0,298,5,UPI,1,370
206319,Urban Thali,North Indian,Chennai,2/26/2024 2:55,12,59,9.44,436,5,414.2,4,Wallet,0,486
206320,SushiZone,Italian,Kolkata,1/7/2024 10:47,29,35,2.08,756,0,756,3,Card,0,661
206321,Urban Thali,Healthy,Kolkata,11/29/2024 1:41,22,52,8.93,702,10,631.8,5,Wallet,1,471
206322,HealthyBowl,Biryani,Kolkata,4/2/2024 22:36,25,37,2.5,126,20,100.8,4,COD,1,432
206323,The Wok House,Healthy,Hyderabad,4/26/2024 14:36,37,52,3.15,253,0,253,5,COD,1,338
206324,ChowTown,North Indian,Chennai,10/1/2024 10:07,27,49,4.17,323,20,258.4,1,UPI,1,702
206325,HealthyBowl,Healthy,Chennai,6/22/2024 5:35,20,35,3.74,246,5,233.7,3,UPI,0,819
206326,Café Aroma,Fast Food,Delhi,5/5/2024 18:54,22,27,1.1,589,15,500.65,4,UPI,1,350
206327,Tandoori Palace,Biryani,Delhi,3/3/2024 21:02,12,42,8.59,694,15,589.9,2,Wallet,0,608
206328,Biryani Express,Chinese,Chennai,3/10/2024 13:38,20,67,10.45,164,30,114.8,5,Wallet,0,923
206329,PizzaBox,Japanese,Kolkata,1/9/2024 16:30,35,75,8.31,250,15,212.5,1,Card,1,898
206330,HealthyBowl,Chinese,Delhi,1/24/2024 3:19,39,105,12.19,329,30,230.3,3,COD,1,809
206331,WrapWorld,Japanese,Pune,9/15/2024 2:50,20,24,1.4,435,40,261,3,Card,0,487
206332,ChowTown,South Indian,Kolkata,12/16/2024 18:04,38,42,0.82,426,0,426,1,Card,0,535
206333,Tandoori Palace,Biryani,Chennai,7/20/2024 6:26,23,31,2.22,144,5,136.8,4,UPI,0,206
206334,Biryani Express,Fast Food,Mumbai,4/11/2024 0:08,39,42,1,406,0,406,3,Wallet,1,457
206335,PizzaBox,Italian,Hyderabad,7/23/2024 2:08,14,68,10.56,857,0,857,5,COD,0,956
206336,Biryani Express,Italian,Bangalore,7/19/2024 7:51,28,76,10.44,603,40,361.8,1,UPI,1,362
206337,South Spice,Japanese,Pune,6/12/2024 18:59,17,48,8.59,755,20,604,5,COD,0,746
206338,Urban Thali,Chinese,Delhi,3/20/2024 6:08,42,62,5.88,636,40,381.6,5,UPI,0,290
206339,Biryani Express,South Indian,Delhi,9/7/2024 0:50,37,57,6,173,15,147.05,5,COD,0,855
206340,GrillMaster,Italian,Mumbai,5/31/2024 10:31,30,117,14.66,591,15,502.35,2,Wallet,1,642
206341,PastaFiesta,Japanese,Kolkata,6/29/2024 14:56,38,89,14.7,632,0,632,2,Card,1,791
206342,The Wok House,Japanese,Kolkata,1/4/2024 20:28,30,75,9.09,551,20,440.8,1,Wallet,1,844
206343,BurgerVilla,Italian,Hyderabad,2/22/2024 22:20,22,93,14.06,794,0,794,1,UPI,0,168
206344,PizzaBox,Fast Food,Mumbai,1/17/2024 23:24,35,105,13.2,331,40,198.6,1,Wallet,0,695
206345,SpiceHub,Healthy,Delhi,7/15/2024 0:53,14,49,6.34,889,30,622.3,1,COD,0,458
206346,South Spice,Fast Food,Chennai,4/28/2024 3:04,34,96,13.2,855,20,684,5,Card,0,203
206347,Tandoori Palace,Healthy,Chennai,8/11/2024 15:20,15,82,14.26,649,40,389.4,4,COD,1,232
206348,ChowTown,South Indian,Delhi,6/13/2024 3:09,25,98,12.45,802,0,802,3,COD,1,338
206349,The Wok House,South Indian,Bangalore,3/20/2024 4:37,16,25,1.71,791,10,711.9,2,COD,1,247
206350,Café Aroma,Italian,Bangalore,10/13/2024 8:47,31,85,10.5,229,20,183.2,3,COD,1,885
206351,SushiZone,Chinese,Pune,11/9/2024 23:48,23,38,3.56,291,30,203.7,4,COD,0,546
206352,Tandoori Palace,Japanese,Chennai,10/4/2024 14:48,11,57,9.71,745,40,447,1,Wallet,1,447
206353,The Wok House,Fast Food,Mumbai,2/2/2024 14:57,10,14,1.16,203,40,121.8,2,COD,1,851
206354,Café Aroma,Biryani,Chennai,12/3/2024 8:07,39,109,12.53,862,0,862,4,UPI,1,581
206355,The Wok House,Healthy,Pune,2/20/2024 6:15,11,70,10.84,818,40,490.8,1,COD,1,411
206356,GrillMaster,Chinese,Kolkata,6/10/2024 0:36,30,41,3.41,469,5,445.55,4,Wallet,0,840
206357,PastaFiesta,Healthy,Hyderabad,5/16/2024 8:22,19,24,0.97,753,10,677.7,2,Wallet,0,970
206358,WrapWorld,Japanese,Chennai,3/23/2024 0:43,11,12,0.55,665,0,665,1,UPI,0,196
206359,HealthyBowl,Japanese,Kolkata,6/10/2024 4:21,26,45,6.35,794,15,674.9,4,COD,0,195
206360,SushiZone,Chinese,Bangalore,10/29/2024 18:38,42,77,8.62,227,10,204.3,3,COD,0,973
206361,GrillMaster,Chinese,Mumbai,7/23/2024 12:57,14,27,2.34,279,0,279,3,UPI,1,709
206362,Café Aroma,Italian,Kolkata,6/18/2024 14:05,14,62,13.33,464,15,394.4,4,Wallet,1,765
206363,HealthyBowl,Italian,Delhi,9/16/2024 21:41,28,47,4.34,383,40,229.8,3,Wallet,1,747
206364,PastaFiesta,Fast Food,Mumbai,10/2/2024 3:47,27,33,1.39,858,15,729.3,5,Card,1,961
206365,ChowTown,Biryani,Bangalore,11/18/2024 18:00,24,60,9.62,495,20,396,2,COD,0,946
206366,BurgerVilla,Japanese,Delhi,4/22/2024 15:09,42,83,8.4,608,15,516.8,3,Card,0,445
206367,Biryani Express,Fast Food,Chennai,9/29/2024 21:11,11,15,1.39,205,40,123,1,Card,1,888
206368,PizzaBox,North Indian,Chennai,3/10/2024 13:39,29,33,0.86,197,30,137.9,2,UPI,0,207
206369,GrillMaster,Japanese,Delhi,4/15/2024 22:41,11,13,0.63,287,10,258.3,2,COD,0,786
206370,Café Aroma,Italian,Kolkata,1/17/2024 18:36,44,61,3.97,687,0,687,1,COD,0,823
206371,GrillMaster,North Indian,Hyderabad,10/4/2024 0:10,37,51,2.96,271,5,257.45,1,UPI,1,120
206372,Biryani Express,Biryani,Mumbai,6/23/2024 22:26,37,61,4.86,253,0,253,3,UPI,0,205
206373,HealthyBowl,Fast Food,Chennai,3/17/2024 6:51,39,41,0.89,582,30,407.4,5,UPI,0,900
206374,HealthyBowl,South Indian,Bangalore,8/21/2024 21:55,24,48,7.99,145,15,123.25,3,COD,1,490
206375,WrapWorld,Healthy,Mumbai,10/28/2024 11:30,24,52,5.74,392,15,333.2,3,UPI,1,566
206376,HealthyBowl,Chinese,Delhi,10/11/2024 19:40,37,63,5.71,536,15,455.6,4,Wallet,0,482
206377,ChowTown,Italian,Bangalore,3/25/2024 18:01,22,69,13.51,290,0,290,5,Wallet,0,862
206378,The Wok House,North Indian,Pune,6/3/2024 22:21,11,21,2.8,123,30,86.1,3,COD,0,591
206379,The Wok House,Chinese,Delhi,3/16/2024 20:48,19,48,5.67,855,40,513,5,Wallet,0,164
206380,BurgerVilla,North Indian,Bangalore,3/20/2024 15:03,10,53,9.72,617,40,370.2,2,COD,0,870
206381,The Wok House,Fast Food,Delhi,5/11/2024 5:11,13,30,5.45,337,10,303.3,3,Card,0,844
206382,HealthyBowl,Biryani,Kolkata,8/28/2024 16:08,21,55,9.17,835,40,501,1,Card,1,685
206383,Biryani Express,Healthy,Mumbai,4/27/2024 4:09,12,40,8.96,201,20,160.8,3,Wallet,1,425
206384,PizzaBox,Chinese,Mumbai,1/16/2024 20:57,38,87,9.09,629,5,597.55,1,Wallet,1,272
206385,WrapWorld,Healthy,Hyderabad,2/7/2024 0:41,12,98,14.69,227,5,215.65,4,Card,0,225
206386,Biryani Express,Chinese,Hyderabad,6/5/2024 8:21,44,96,10.5,351,10,315.9,3,COD,1,359
206387,Biryani Express,North Indian,Hyderabad,5/26/2024 17:34,24,57,5.79,646,40,387.6,4,Wallet,1,977
206388,ChowTown,Japanese,Hyderabad,4/5/2024 19:29,33,78,11.39,138,15,117.3,2,UPI,0,161
206389,BurgerVilla,Chinese,Pune,12/3/2024 7:42,16,39,5.04,517,15,439.45,2,Card,0,312
206390,PizzaBox,Japanese,Kolkata,9/17/2024 10:31,22,53,6.38,465,5,441.75,2,Wallet,0,945
206391,ChowTown,Healthy,Pune,7/2/2024 22:51,14,20,1.1,179,0,179,2,COD,0,360
206392,ChowTown,Fast Food,Delhi,10/23/2024 14:37,17,48,9.18,699,10,629.1,2,Wallet,1,327
206393,ChowTown,Italian,Mumbai,4/15/2024 1:56,15,59,12.31,747,15,634.95,1,COD,0,760
206394,Tandoori Palace,Healthy,Chennai,5/26/2024 14:07,22,43,6.01,300,5,285,4,UPI,1,712
206395,South Spice,Italian,Pune,5/26/2024 8:10,34,81,8.17,485,10,436.5,2,Card,1,989
206396,WrapWorld,South Indian,Hyderabad,8/12/2024 21:43,34,93,10.62,266,40,159.6,2,Wallet,1,122
206397,ChowTown,South Indian,Delhi,8/14/2024 9:07,38,102,11.11,694,5,659.3,1,COD,1,433
206398,Tandoori Palace,Japanese,Mumbai,4/23/2024 21:11,42,54,2.89,790,0,790,1,Wallet,0,668
206399,SushiZone,Biryani,Bangalore,9/8/2024 10:11,14,102,14.73,259,0,259,5,COD,0,934
206400,South Spice,Healthy,Hyderabad,2/18/2024 0:42,26,41,4.4,819,10,737.1,3,COD,0,143
206401,SushiZone,Chinese,Mumbai,3/15/2024 21:18,14,33,5.4,489,30,342.3,3,Wallet,0,861
206402,BurgerVilla,Healthy,Pune,3/28/2024 22:04,30,32,0.89,527,5,500.65,2,COD,1,618
206403,PizzaBox,Healthy,Bangalore,12/2/2024 21:09,40,64,4.72,810,30,567,1,Card,1,615
206404,Urban Thali,South Indian,Bangalore,2/3/2024 1:27,20,66,10.56,845,40,507,5,UPI,1,994
206405,Urban Thali,Japanese,Mumbai,6/2/2024 11:31,11,73,11.63,215,0,215,1,Wallet,0,781
206406,SpiceHub,Chinese,Pune,7/28/2024 12:54,17,66,13.05,685,20,548,3,UPI,0,378
206407,BurgerVilla,Fast Food,Kolkata,8/18/2024 7:20,14,64,12.38,623,20,498.4,4,Card,1,176
206408,BurgerVilla,Italian,Delhi,9/16/2024 0:58,13,43,6.38,222,30,155.4,3,Wallet,1,952
206409,ChowTown,Healthy,Chennai,7/15/2024 15:10,23,55,8.47,178,15,151.3,2,Card,1,382
206410,South Spice,Healthy,Hyderabad,4/8/2024 3:55,19,28,1.79,831,20,664.8,3,COD,1,304
206411,Tandoori Palace,North Indian,Hyderabad,10/19/2024 6:30,25,99,14.36,151,30,105.7,4,Wallet,1,568
206412,SpiceHub,Fast Food,Chennai,10/8/2024 11:24,14,31,3.35,551,40,330.6,1,UPI,1,201
206413,Biryani Express,Biryani,Pune,7/22/2024 0:04,28,38,2.56,487,15,413.95,5,Wallet,1,824
206414,PastaFiesta,North Indian,Hyderabad,5/8/2024 15:27,29,71,9.99,767,40,460.2,3,Card,0,721
206415,PastaFiesta,North Indian,Mumbai,12/20/2024 17:32,32,41,2.44,449,40,269.4,5,COD,1,789
206416,South Spice,Italian,Chennai,1/16/2024 14:17,10,27,3.27,372,5,353.4,4,COD,1,562
206417,PizzaBox,Healthy,Chennai,4/28/2024 8:34,38,91,12.02,612,15,520.2,2,UPI,0,393
206418,SushiZone,North Indian,Delhi,9/17/2024 23:21,37,58,6.38,356,40,213.6,1,COD,0,504
206419,Café Aroma,South Indian,Bangalore,3/26/2024 7:12,20,71,14.2,456,20,364.8,2,UPI,1,685
206420,GrillMaster,South Indian,Chennai,3/24/2024 17:36,32,50,3.54,424,30,296.8,2,UPI,0,513
206421,BurgerVilla,Italian,Bangalore,9/10/2024 3:32,10,15,1.64,757,0,757,3,COD,0,128
206422,WrapWorld,Italian,Kolkata,7/14/2024 7:58,10,48,8.78,804,20,643.2,2,UPI,1,307
206423,The Wok House,Fast Food,Pune,3/24/2024 16:33,12,74,11.72,258,15,219.3,2,COD,0,588
206424,PizzaBox,North Indian,Chennai,11/14/2024 7:05,44,63,6.52,166,30,116.2,3,Wallet,1,255
206425,South Spice,South Indian,Kolkata,3/13/2024 13:59,36,52,3.39,859,10,773.1,4,COD,1,711
206426,Urban Thali,Italian,Delhi,8/1/2024 20:18,13,46,6.47,767,5,728.65,2,Card,1,160
206427,ChowTown,Chinese,Bangalore,2/6/2024 0:18,33,62,9.4,488,15,414.8,2,Card,1,265
206428,Biryani Express,Healthy,Chennai,3/9/2024 19:12,31,86,14.73,850,15,722.5,1,Card,1,664
206429,Biryani Express,Japanese,Mumbai,11/26/2024 17:58,39,119,14,806,10,725.4,3,UPI,0,916
206430,ChowTown,North Indian,Hyderabad,6/25/2024 13:05,20,62,11.17,268,30,187.6,4,Wallet,1,958
206431,WrapWorld,Biryani,Hyderabad,3/23/2024 21:18,30,77,9.75,541,5,513.95,2,UPI,0,162
206432,South Spice,South Indian,Bangalore,7/25/2024 7:03,25,34,2.85,242,20,193.6,4,Wallet,0,212
206433,The Wok House,Chinese,Hyderabad,7/4/2024 6:42,13,57,12.74,152,10,136.8,5,Card,1,160
206434,PizzaBox,Fast Food,Chennai,1/3/2024 20:56,44,82,11.33,825,40,495,4,Card,0,336
206435,Tandoori Palace,Chinese,Hyderabad,5/2/2024 1:10,14,48,8.71,835,15,709.75,1,UPI,1,287
206436,Café Aroma,Fast Food,Pune,8/28/2024 19:24,42,90,9.36,774,20,619.2,5,COD,0,389
206437,Tandoori Palace,Chinese,Pune,3/4/2024 13:28,26,36,2.08,769,40,461.4,3,UPI,0,197
206438,ChowTown,Biryani,Mumbai,9/4/2024 2:02,44,63,5.89,399,15,339.15,1,COD,1,899
206439,BurgerVilla,Chinese,Bangalore,10/7/2024 14:11,38,100,12.73,229,30,160.3,5,Card,0,853
206440,SpiceHub,South Indian,Mumbai,12/17/2024 18:22,36,96,11.8,188,40,112.8,5,COD,1,336
206441,WrapWorld,Fast Food,Pune,7/12/2024 3:07,13,67,10.82,290,0,290,3,UPI,0,150
206442,Biryani Express,Fast Food,Hyderabad,4/17/2024 23:33,17,49,9.11,353,30,247.1,1,Wallet,0,408
206443,Café Aroma,Japanese,Hyderabad,1/26/2024 15:29,34,73,11.34,696,0,696,4,Wallet,1,577
206444,SpiceHub,South Indian,Delhi,1/16/2024 22:06,23,27,0.87,864,10,777.6,5,UPI,1,204
206445,SushiZone,Japanese,Delhi,4/4/2024 21:01,16,45,5.16,655,0,655,3,UPI,0,199
206446,South Spice,Chinese,Hyderabad,12/19/2024 8:13,17,27,2.1,192,20,153.6,2,UPI,0,703
206447,The Wok House,South Indian,Mumbai,11/10/2024 23:02,10,74,13.73,219,40,131.4,3,COD,1,274
206448,Café Aroma,South Indian,Pune,9/11/2024 20:58,20,89,14.43,153,10,137.7,2,Card,0,110
206449,South Spice,Japanese,Delhi,11/26/2024 13:56,25,39,4.35,815,20,652,3,Wallet,1,473
206450,SpiceHub,Japanese,Bangalore,11/5/2024 3:24,38,54,5.51,402,30,281.4,4,Wallet,1,894
206451,Urban Thali,Italian,Mumbai,10/2/2024 22:56,38,81,9.87,146,0,146,1,Card,1,583
206452,PastaFiesta,Chinese,Bangalore,10/21/2024 1:23,30,71,6.94,164,10,147.6,5,Wallet,1,313
206453,The Wok House,Japanese,Hyderabad,5/26/2024 10:34,13,89,14.03,709,20,567.2,1,COD,1,721
206454,PizzaBox,North Indian,Bangalore,4/4/2024 9:12,28,66,6.79,491,0,491,3,UPI,0,931
206455,ChowTown,Italian,Chennai,4/21/2024 8:08,44,73,8.81,635,30,444.5,3,Card,0,992
206456,The Wok House,North Indian,Chennai,11/3/2024 2:42,30,61,10.37,530,10,477,1,Card,0,623
206457,HealthyBowl,Healthy,Mumbai,8/26/2024 22:35,33,34,0.53,121,30,84.7,5,COD,0,285
206458,BurgerVilla,Italian,Pune,12/21/2024 17:46,15,16,0.63,545,20,436,1,COD,1,610
206459,Urban Thali,South Indian,Bangalore,2/22/2024 19:27,28,32,1.13,410,10,369,4,COD,0,127
206460,SpiceHub,Italian,Chennai,5/21/2024 17:09,26,94,11.51,345,15,293.25,5,Wallet,1,946
206461,Café Aroma,Italian,Pune,2/11/2024 14:23,34,85,12.22,771,15,655.35,4,Card,0,138
206462,Urban Thali,Biryani,Delhi,2/20/2024 4:46,21,48,5.7,824,15,700.4,5,Wallet,1,619
206463,Urban Thali,Healthy,Mumbai,4/7/2024 20:12,15,47,5.84,562,5,533.9,5,UPI,0,200
206464,ChowTown,Chinese,Kolkata,4/16/2024 18:47,12,56,11.35,475,5,451.25,1,UPI,1,314
206465,The Wok House,North Indian,Delhi,6/1/2024 13:39,33,103,13.03,745,20,596,2,Wallet,1,667
206466,PizzaBox,Japanese,Bangalore,1/27/2024 10:57,11,32,3.77,153,10,137.7,1,COD,1,480
206467,Tandoori Palace,Japanese,Hyderabad,3/2/2024 17:57,32,88,14.57,853,5,810.35,3,Card,1,970
206468,Urban Thali,North Indian,Mumbai,7/7/2024 23:27,40,47,2.1,326,15,277.1,3,UPI,0,340
206469,Urban Thali,Healthy,Kolkata,7/17/2024 14:20,17,46,7.82,767,15,651.95,1,Wallet,1,664
206470,SpiceHub,Healthy,Delhi,2/14/2024 2:57,11,33,6.56,651,15,553.35,3,COD,1,683
206471,ChowTown,Italian,Delhi,9/14/2024 11:06,29,32,1.27,310,5,294.5,3,UPI,0,659
206472,ChowTown,Fast Food,Mumbai,12/7/2024 16:40,27,50,7.36,573,10,515.7,4,COD,0,271
206473,SushiZone,South Indian,Bangalore,3/8/2024 5:36,23,45,6.49,250,5,237.5,3,UPI,1,905
206474,BurgerVilla,Healthy,Mumbai,2/7/2024 11:48,32,46,4.64,836,0,836,5,Card,0,822
206475,BurgerVilla,Japanese,Hyderabad,1/12/2024 11:20,35,88,9.14,823,0,823,1,UPI,0,440
206476,PizzaBox,Italian,Pune,9/22/2024 19:03,13,34,6.04,489,5,464.55,4,Card,0,797
206477,WrapWorld,Biryani,Chennai,1/20/2024 6:44,22,67,10.6,809,20,647.2,4,Wallet,1,132
206478,PastaFiesta,Chinese,Hyderabad,10/30/2024 22:15,27,49,6.88,713,5,677.35,2,Wallet,1,913
206479,SpiceHub,South Indian,Kolkata,5/1/2024 23:57,41,45,0.94,799,40,479.4,2,COD,0,901
206480,Tandoori Palace,Japanese,Delhi,1/28/2024 4:36,38,42,1.01,484,10,435.6,4,UPI,0,585
206481,GrillMaster,Biryani,Chennai,8/6/2024 23:14,32,103,11.94,800,30,560,1,Card,0,656
206482,ChowTown,Biryani,Pune,6/5/2024 15:28,29,63,5.82,897,30,627.9,4,Card,0,422
206483,SpiceHub,Chinese,Hyderabad,8/14/2024 20:20,28,50,3.89,634,0,634,3,Card,0,937
206484,HealthyBowl,Fast Food,Chennai,8/11/2024 1:58,35,96,13.42,711,5,675.45,3,COD,0,927
206485,Biryani Express,Fast Food,Kolkata,3/13/2024 5:25,17,59,14.02,331,30,231.7,4,COD,0,188
206486,Biryani Express,Biryani,Hyderabad,6/8/2024 5:38,22,44,4.76,819,10,737.1,2,Wallet,1,137
206487,BurgerVilla,South Indian,Mumbai,2/3/2024 23:04,23,60,6.7,639,15,543.15,3,Card,0,942
206488,Tandoori Palace,Biryani,Kolkata,12/8/2024 8:17,19,46,6.03,682,40,409.2,5,COD,0,998
206489,Tandoori Palace,Chinese,Pune,8/28/2024 4:23,25,59,6.23,672,20,537.6,4,UPI,1,787
206490,Tandoori Palace,Healthy,Delhi,4/17/2024 18:47,25,43,3.97,453,30,317.1,1,UPI,1,722
206491,GrillMaster,Chinese,Bangalore,7/7/2024 3:14,27,67,13.56,371,5,352.45,3,UPI,1,305
206492,The Wok House,Biryani,Delhi,7/7/2024 19:00,17,42,6.6,871,30,609.7,1,COD,0,700
206493,Café Aroma,Chinese,Kolkata,5/5/2024 7:59,24,44,3.58,468,40,280.8,2,UPI,0,825
206494,Biryani Express,Healthy,Hyderabad,6/7/2024 21:18,40,101,12.11,172,15,146.2,1,Wallet,1,756
206495,Urban Thali,South Indian,Kolkata,10/19/2024 7:49,21,68,10.19,338,15,287.3,5,Wallet,0,875
206496,Café Aroma,North Indian,Mumbai,8/14/2024 2:06,16,62,13.7,217,30,151.9,2,UPI,0,159
206497,Tandoori Palace,North Indian,Kolkata,3/28/2024 0:52,23,60,7.22,502,40,301.2,4,COD,1,704
206498,Café Aroma,North Indian,Bangalore,4/27/2024 12:08,42,83,9.09,842,40,505.2,5,COD,1,270
206499,SushiZone,Healthy,Hyderabad,3/10/2024 9:52,23,95,12.61,392,15,333.2,2,Wallet,1,233
206500,SpiceHub,Healthy,Pune,11/8/2024 21:23,21,82,11.06,405,10,364.5,1,UPI,0,367
206501,Biryani Express,North Indian,Delhi,11/20/2024 19:25,25,44,4.81,480,40,288,1,Wallet,0,121
206502,SpiceHub,Italian,Bangalore,11/15/2024 0:31,30,59,6.41,679,0,679,1,Wallet,1,709
206503,GrillMaster,North Indian,Kolkata,2/13/2024 9:23,29,49,6.62,847,5,804.65,1,Wallet,1,989
206504,PizzaBox,Healthy,Kolkata,7/27/2024 0:59,13,26,2.98,609,20,487.2,4,UPI,0,401
206505,SpiceHub,North Indian,Chennai,1/30/2024 20:36,32,88,14.73,496,0,496,2,UPI,1,420
206506,ChowTown,Chinese,Mumbai,7/15/2024 17:04,40,58,4.8,387,10,348.3,3,COD,1,640
206507,PizzaBox,Fast Food,Kolkata,8/4/2024 6:13,38,80,7.97,145,5,137.75,5,COD,1,205
206508,Tandoori Palace,Biryani,Pune,4/19/2024 1:31,13,15,0.59,524,10,471.6,3,Card,0,938
206509,PizzaBox,Italian,Pune,3/22/2024 1:05,29,49,5.05,506,40,303.6,5,Card,0,683
206510,Tandoori Palace,Fast Food,Delhi,11/4/2024 15:02,28,54,8.49,271,0,271,1,Card,0,514
206511,Urban Thali,Italian,Hyderabad,9/6/2024 2:47,37,81,9.63,381,20,304.8,5,Card,0,419
206512,GrillMaster,Fast Food,Delhi,11/5/2024 9:09,10,57,12.61,570,10,513,2,Wallet,0,635
206513,The Wok House,Italian,Chennai,11/4/2024 20:24,35,64,4.91,186,30,130.2,4,COD,0,730
206514,HealthyBowl,North Indian,Hyderabad,11/10/2024 22:19,10,49,12.2,736,40,441.6,5,COD,1,208
206515,HealthyBowl,Chinese,Hyderabad,5/31/2024 12:14,14,31,3.9,412,10,370.8,3,Card,0,737
206516,South Spice,Chinese,Delhi,9/13/2024 8:10,32,53,4.94,259,30,181.3,1,UPI,0,471
206517,Biryani Express,South Indian,Kolkata,8/1/2024 9:49,19,36,5.27,317,20,253.6,5,COD,0,982
206518,SushiZone,Biryani,Delhi,6/21/2024 12:40,16,76,11.65,175,15,148.75,5,COD,0,102
206519,Café Aroma,South Indian,Kolkata,7/20/2024 10:55,12,39,7.25,301,10,270.9,1,COD,0,639
206520,The Wok House,Japanese,Bangalore,4/1/2024 9:12,17,59,11.73,322,10,289.8,1,Card,0,885
206521,South Spice,Biryani,Chennai,3/26/2024 12:48,44,58,4.78,816,30,571.2,4,UPI,0,129
206522,The Wok House,Healthy,Bangalore,10/29/2024 19:48,32,44,2.57,582,0,582,4,Card,0,835
206523,Café Aroma,Italian,Kolkata,11/2/2024 22:13,41,84,10.72,597,30,417.9,1,Wallet,1,358
206524,ChowTown,South Indian,Mumbai,1/26/2024 7:45,36,53,5.84,615,40,369,5,COD,1,905
206525,PizzaBox,Fast Food,Pune,6/4/2024 0:56,12,37,8.03,532,40,319.2,4,Wallet,1,454
206526,HealthyBowl,Healthy,Kolkata,10/17/2024 22:46,29,45,4.29,620,40,372,4,COD,0,337
206527,Urban Thali,South Indian,Mumbai,12/9/2024 12:54,30,63,6.78,145,5,137.75,3,COD,1,308
206528,Urban Thali,Italian,Pune,10/31/2024 23:32,42,52,3.14,701,15,595.85,3,COD,1,431
206529,Café Aroma,Japanese,Mumbai,3/18/2024 17:21,44,52,1.85,338,5,321.1,2,COD,0,641
